disasterNumber,incidentType,declarationTitle,fips_code,state,designatedArea,incidentBeginDate,industry,post_disaster_exits,baseline_exits,excess_exits
4484,Biological,COVID-19 PANDEMIC,22071,LA,Orleans (Parish),2020-01-20 00:00:00+00:00,Non-Profit Organization Management,0,2,-2
4484,Biological,COVID-19 PANDEMIC,22071,LA,Orleans (Parish),2020-01-20 00:00:00+00:00,"Health, Wellness and Fitness",0,1,-1
4484,Biological,COVID-19 PANDEMIC,22071,LA,Orleans (Parish),2020-01-20 00:00:00+00:00,Information Technology and Services,0,1,-1
4484,Biological,COVID-19 PANDEMIC,22071,LA,Orleans (Parish),2020-01-20 00:00:00+00:00,Newspapers,3,0,3
4483,Biological,COVID-19 PANDEMIC,19153,IA,Polk (County),2020-01-20 00:00:00+00:00,Government Relations Services,0,1,-1
4483,Biological,COVID-19 PANDEMIC,19153,IA,Polk (County),2020-01-20 00:00:00+00:00,Financial Services,1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Environmental Services,1,3,-2
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Rail Transportation,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Computer Software,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Restaurants,2,0,2
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Biotechnology,1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Non-Profit Organization Management,6,13,-7
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Civil Engineering,1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Sports,1,1,0
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Arts and Crafts,0,2,-2
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Broadcast Media,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Spectator Sports,1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Law Practice,4,4,0
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Wine and Spirits,1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Computer & Network Security,1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Internet,1,2,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Mental Health Care,2,3,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Political Organization,1,1,0
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Legislative Office,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Civic & Social Organization,1,3,-2
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Consumer Goods,1,1,0
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Architecture & Planning,1,3,-2
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Public Policy,1,2,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Primary/Secondary Education,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Construction,1,1,0
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Government Administration,0,2,-2
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Museums and Institutions,0,3,-3
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Research,1,2,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Publishing,1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Fund-Raising,1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Program Development,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Information Technology and Services,1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Financial Services,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Philanthropy,1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Real Estate,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Food & Beverages,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Political Organizations,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Apparel & Fashion,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Entertainment,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Hospitals and Health Care,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Medical Practice,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Higher Education,2,0,2
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Human Resources Services,1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Education Management,7,5,2
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Hospital & Health Care,7,5,2
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Consumer Services,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,"Health, Wellness and Fitness",1,0,1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Utilities,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Renewables & Environment,0,2,-2
4482,Biological,COVID-19 PANDEMIC,6001,CA,Alameda (County),2020-01-20 00:00:00+00:00,Professional Training & Coaching,1,1,0
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Retail,20,22,-2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Design Services,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Civil Engineering,5,4,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Education,6,1,5
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Human Resources,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Media & Telecommunications,2,0,2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Medical Devices,1,8,-7
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Retail Luxury Goods and Jewelry,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Chemicals,2,1,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Law Practice,44,25,19
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Events Services,11,7,4
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Legislative Office,1,3,-2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Political Organization,4,3,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Newspaper Publishing,2,0,2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Computer Hardware Manufacturing,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Investment Banking,0,3,-3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,"Leisure, Travel & Tourism",3,0,3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Maritime,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Public Policy,10,2,8
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Aviation & Aerospace,14,2,12
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Primary and Secondary Education,8,2,6
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Museums and Institutions,15,16,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Biotechnology Research,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Performing Arts,6,5,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Management Consulting,21,18,3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Fund-Raising,2,1,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Information Services,2,0,2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Information Technology and Services,23,20,3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Venture Capital & Private Equity,6,5,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Philanthropy,9,3,6
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Computers and Electronics Manufacturing,0,2,-2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Entertainment Providers,6,6,0
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Design,9,6,3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Wholesale,3,1,2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Business Consulting and Services,1,2,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Medical Practices,2,2,0
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Newspapers,15,5,10
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Professional Training & Coaching,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Translation and Localization,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Alternative Medicine,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Individual and Family Services,1,1,0
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Accounting,6,15,-9
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Motion Pictures and Film,4,4,0
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Software Development,3,5,-2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,"Technology, Information and Internet",1,4,-3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,International Trade and Development,1,1,0
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Outsourcing/Offshoring,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Computer & Network Security,2,1,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Mental Health Care,10,1,9
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Electrical/Electronic Manufacturing,2,3,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Wellness and Fitness Services,1,2,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Defense and Space Manufacturing,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Architecture & Planning,4,3,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Non-profit Organization Management,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Interior Design,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Venture Capital and Private Equity Principals,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Research,16,9,7
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Banking,6,8,-2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Judiciary,1,2,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Legislative Offices,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Libraries,0,2,-2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,"Appliances, Electrical, and Electronics Manufacturing",0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Financial Services,25,28,-3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Public Relations and Communications Services,2,0,2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Wireless,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Writing and Editing,2,1,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Real Estate,19,12,7
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Security and Investigations,0,2,-2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Professional and Technical Services,5,2,3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Hospitals and Health Care,4,4,0
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Recreational Facilities and Services,3,3,0
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Transportation/Trucking/Railroad,9,6,3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Human Resources Services,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Education Management,60,35,25
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Hospital & Health Care,92,68,24
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Defense & Space,6,7,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Individual & Family Services,7,1,6
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Media Production,11,20,-9
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Utilities,4,3,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Manufacturing,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Airlines/Aviation,4,5,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Computer Games,4,3,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Food Production,0,2,-2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Computer Software,29,20,9
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Non-Profit Organization Management,78,48,30
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Renewable Energy Semiconductor Manufacturing,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Arts and Crafts,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Cosmetics,3,2,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Music,11,16,-5
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Broadcast Media,9,10,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Strategic Management Services,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Artists and Writers,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Apparel and Fashion,3,0,3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Wine and Spirits,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Consumer Electronics,6,2,4
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Internet,19,25,-6
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,"Transportation, Logistics, Supply Chain and Storage",0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Civic and Social Organizations,3,2,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,E-Learning,2,5,-3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Automotive,14,2,12
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Primary/Secondary Education,12,4,8
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Religious Institutions,1,1,0
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Investment Management,2,0,2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Publishing,1,6,-5
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Veterinary,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Housing and Community Development,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Program Development,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,"Movies, Videos and Sound",1,1,0
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Online Media,9,2,7
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Architecture and Planning,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Think Tanks,0,2,-2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Animation,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Retail Furniture and Home Furnishings,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Medical Practice,7,4,3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Entertainment,78,83,-5
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Legal Services,25,3,22
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Supermarkets,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Package/Freight Delivery,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Online Audio and Video Media,1,0,1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Consumer Services,6,3,3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Logistics and Supply Chain,2,0,2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Renewables & Environment,1,3,-2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Warehousing,0,1,-1
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Public Safety,0,2,-2
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Environmental Services,12,7,5
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Restaurants,11,8,3
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,"Health, Wellness and Fitness",28,19,9
4482,Biological,COVID-19 PANDEMIC,6037,CA,Los Angeles (County),2020-01-20 00:00:00+00:00,Information and Cultural Products,2,0,2
